%Latitude	Longitude	Elevation (m)	WMO Station #	Weighted Annual d2H (‰)	Weighted Annual d18O (‰)	Weighted Annual d-excess (‰)	Weighted Monthly d2H (‰)	Weighted Monthly d18O (‰)	Weighted Monthly d-excess (‰)
42.85	-80.27	240.00	7152700	-62.16	-9.27	11.66	-40.30	-6.40	10.92
42.85	-80.27	240.00	7152700	-62.16	-9.27	11.66	-50.53	-7.75	11.48
42.85	-80.27	240.00	7152700	-62.16	-9.27	11.66	-75.00	-11.21	14.70
42.85	-80.27	240.00	7152700	-62.16	-9.27	11.66	-61.45	-9.81	17.00
42.85	-80.27	240.00	7152700	-62.16	-9.27	11.66	-88.83	-13.10	15.96
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-29.92	-5.62	11.25
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-25.39	-5.44	12.43
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-38.47	-5.64	10.44
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-39.70	-6.07	12.44
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-51.22	-7.72	15.63
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-43.11	-7.23	15.90
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-47.82	-6.95	12.58
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-46.59	-6.94	12.95
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-55.26	-8.28	13.63
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-59.07	-8.93	14.29
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-56.95	-8.61	13.14
1.35	103.90	32.00	4869400	-46.94	-7.29	13.19	-50.09	-7.85	12.40
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-50.42	-7.13	6.43
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-42.61	-6.30	6.15
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-52.88	-7.43	6.57
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-61.12	-8.70	8.49
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-63.24	-8.91	8.03
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-62.54	-8.97	7.85
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-66.42	-9.37	8.54
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-70.16	-9.74	7.79
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-60.37	-8.57	6.67
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-60.61	-8.33	6.05
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-55.31	-7.57	5.26
-51.70	-57.87	51.00	8889000	-57.78	-8.06	6.77	-54.44	-7.17	4.49
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-134.79	-18.67	14.58
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-111.90	-15.69	13.62
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-105.24	-15.04	15.04
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-75.62	-11.10	13.20
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-66.27	-9.40	9.87
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-60.22	-8.91	11.04
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-49.21	-7.66	12.06
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-54.58	-8.18	10.87
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-69.33	-9.98	10.53
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-97.21	-13.63	11.85
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-91.27	-13.47	16.52
46.05	-74.28	395.00	7172000	-87.83	-12.55	13.09	-125.96	-17.89	17.19
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	2.81	-1.28	12.12
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	0.86	-1.69	14.37
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	0.73	-1.36	11.63
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	-0.37	-1.58	12.28
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	2.81	-1.44	14.36
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	1.94	-1.71	17.64
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	2.80	-1.63	15.64
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	2.83	-1.62	15.82
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	4.25	-1.08	12.92
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	4.06	-1.04	12.41
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	4.79	-0.83	11.76
-15.97	-5.70	604.00	6190100	2.47	-1.39	13.70	1.63	-1.13	9.99
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-113.18	-14.43	5.90
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-89.75	-13.28	-0.95
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-93.18	-11.66	6.15
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-62.00	-10.18	11.24
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-58.24	-9.31	17.08
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-75.06	-9.88	7.16
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-63.70	-10.26	7.88
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-65.38	-9.90	10.07
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-73.79	-10.70	3.62
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-92.98	-11.24	6.48
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-103.88	-12.61	20.62
59.58	30.18	4.00	2606300	-85.44	-11.20	8.92	-124.00	-14.35	12.40
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-75.68	-10.32	5.62
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-81.13	-10.69	5.00
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-74.79	-9.88	5.18
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-66.66	-9.00	5.31
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-54.40	-7.49	5.55
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-48.46	-6.86	6.45
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-36.48	-5.38	6.59
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-39.74	-5.72	5.99
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-47.22	-6.91	8.04
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-64.78	-9.06	7.69
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-71.26	-9.89	7.83
48.83	9.20	315.00	1073900	-57.90	-8.04	6.32	-76.65	-10.37	6.32
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-52.50	-8.76	17.58
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-31.70	-6.87	23.26
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-17.60	-4.99	22.32
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-49.00	-8.32	17.56
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-999.99	-999.99	-999.99
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-999.99	-999.99	-999.99
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-999.99	-999.99	-999.99
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-999.99	-999.99	-999.99
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-999.99	-999.99	-999.99
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-999.99	-999.99	-999.99
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-999.99	-999.99	-999.99
32.49	36.44	1020.00	4009502	-37.76	-7.29	20.53	-40.20	-7.79	22.12
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-80.23	-11.24	9.70
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-75.95	-10.46	7.76
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-58.74	-8.59	10.01
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-75.56	-10.96	12.14
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-54.60	-7.63	6.44
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-55.53	-7.82	7.03
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-57.52	-7.81	4.92
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-61.07	-7.91	2.24
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-67.00	-9.91	12.25
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-53.38	-7.99	10.55
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-81.33	-11.87	13.60
55.67	12.30	28.00	618601	-70.74	-10.02	9.57	-90.74	-12.64	9.05
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-10.21	-3.19	15.22
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-4.93	-1.99	12.61
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-3.60	-1.42	7.74
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-30.92	-4.28	5.94
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-33.69	-5.50	10.28
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-23.13	-4.26	11.71
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-40.13	-6.02	9.49
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-43.28	-6.85	11.50
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-43.15	-7.12	13.81
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-35.03	-5.61	9.86
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-23.74	-4.14	9.40
13.55	144.83	110.00	9121700	-30.65	-5.08	10.81	-21.46	-3.71	9.15
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-999.99	-999.99	-999.99
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-999.99	-999.99	-999.99
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-94.30	-13.83	16.34
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-85.10	-11.33	5.54
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-36.79	-6.46	14.86
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-50.27	-7.00	5.70
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-72.70	-9.67	4.67
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-64.91	-8.79	5.41
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-45.02	-6.90	10.17
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-64.05	-9.38	11.01
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-64.10	-9.49	11.82
37.78	112.55	778.00	5377200	-61.01	-8.50	6.96	-999.99	-999.99	-999.99
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-106.00	-12.70	-4.40
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-83.00	-12.20	14.60
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-81.00	-10.70	4.60
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-57.00	-10.55	2.20
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-83.00	-11.26	21.80
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-51.00	-8.00	5.00
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-999.99	-9.51	-999.99
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-69.50	-10.64	6.50
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-113.00	-13.10	16.60
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-86.78	-11.73	7.03
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-95.92	-13.49	12.02
52.44	41.28	139.00	2794700	-86.41	-10.95	8.99	-95.65	-12.71	6.00
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-42.00	-6.61	10.88
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-18.50	-3.80	11.90
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-31.00	-4.93	8.44
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-21.40	-4.37	13.56
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-33.20	-5.87	13.76
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-32.90	-5.35	9.90
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-40.60	-6.64	12.52
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-29.03	-5.12	11.91
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-37.54	-5.97	10.25
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-29.68	-5.48	14.15
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-55.17	-8.34	11.58
1.35	172.92	4.00	9161000	-38.54	-6.23	11.33	-43.55	-6.74	10.38
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-24.90	-5.38	18.14
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-14.20	-3.82	16.36
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-17.30	-4.07	15.26
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-49.00	-7.79	13.32
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-999.99	-999.99	-999.99
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-999.99	-999.99	-999.99
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-999.99	-999.99	-999.99
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-999.99	-999.99	-999.99
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-999.99	-999.99	-999.99
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-999.99	-999.99	-999.99
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-999.99	-999.99	-999.99
34.53	35.53	5.00	4005000	-22.91	-4.96	16.80	-18.50	-4.61	18.38
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-83.00	-12.90	20.20
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-78.00	-9.90	1.20
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-8.00	-3.30	18.40
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	4.00	-3.80	34.40
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-42.00	-5.80	4.40
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-26.00	-5.00	14.00
41.27	69.27	428.00	3845700	-999.99	-999.99	-999.99	-78.00	-8.60	-9.20
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-999.99	-999.99	-999.99
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-93.80	-13.07	10.76
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-57.80	-8.63	11.24
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-43.10	-6.11	5.78
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-30.10	-5.25	11.90
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-35.10	-6.84	19.62
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-43.80	-6.71	9.88
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-39.90	-6.30	10.50
9.46	-83.43	900.00	7876204	-999.99	-999.99	-999.99	-20.70	-3.95	10.90
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-61.11	-9.38	15.48
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-44.94	-7.04	14.61
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-30.46	-5.46	11.83
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-17.54	-3.73	9.64
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-19.69	-4.37	6.62
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-1.72	-2.35	5.56
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-27.43	-4.56	9.06
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-9.61	-2.34	3.50
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-15.17	-2.49	4.75
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-7.83	-1.99	7.67
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-23.80	-4.72	10.77
35.68	51.32	1200.00	4075400	-37.17	-6.29	12.45	-56.31	-8.55	16.47
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-40.00	-5.90	7.20
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-34.92	-5.30	7.51
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-49.83	-7.01	6.27
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-48.11	-7.12	8.87
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-46.86	-7.29	11.45
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-61.06	-8.08	3.60
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-53.46	-7.37	5.49
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-55.06	-7.75	6.97
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-53.00	-7.70	8.60
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-51.38	-6.88	3.62
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-48.51	-7.76	13.56
-38.46	-72.38	114.00	8574300	-51.57	-7.41	7.72	-47.15	-7.39	11.96
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-196.85	-25.58	7.81
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-199.24	-25.77	6.94
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-160.86	-21.77	9.99
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-119.60	-16.48	12.26
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-103.38	-13.33	5.46
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-97.35	-12.60	3.71
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-95.96	-12.49	3.96
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-115.53	-14.68	1.93
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-114.45	-15.34	8.25
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-125.87	-16.57	6.93
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-158.25	-21.32	12.28
53.97	-101.10	272.00	7186700	-124.82	-16.41	6.36	-190.70	-25.58	12.65
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-93.46	-12.36	6.46
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-79.40	-11.89	6.51
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-72.17	-10.96	6.22
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-68.23	-10.31	6.08
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-58.17	-8.32	5.46
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-55.93	-7.78	7.30
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-56.69	-6.59	7.02
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-33.85	-6.22	7.85
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-53.77	-7.93	10.72
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-72.34	-9.73	10.31
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-85.05	-11.97	8.64
46.22	6.28	385.00	748501	-64.95	-9.50	7.80	-87.36	-12.18	7.33
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-222.85	-31.17	27.26
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-215.00	-28.63	11.04
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-247.95	-32.31	12.35
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-191.11	-23.01	4.09
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-151.58	-21.96	7.21
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-159.54	-20.59	5.09
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-137.79	-17.70	5.71
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-137.85	-18.32	7.69
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-138.71	-18.90	7.71
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-161.05	-19.93	-0.46
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-204.99	-25.28	12.09
76.52	-68.83	77.00	420200	-172.57	-22.45	8.38	-225.66	-28.42	15.38
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-79.72	-12.35	19.10
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-108.70	-14.40	6.50
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-52.25	-8.19	13.30
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-28.26	-4.71	9.43
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-32.47	-4.57	4.12
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-56.30	-7.95	7.31
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-63.61	-9.33	11.01
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-49.16	-7.48	10.67
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-41.06	-6.56	11.40
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-35.41	-6.24	14.55
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-14.27	-4.16	19.03
39.06	117.10	3.00	5452700	-50.92	-7.66	10.35	-70.80	-10.20	10.80
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-6.20	-2.64	14.92
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-13.10	-2.61	7.78
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-16.10	-3.18	9.34
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-999.99	-999.99	-999.99
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-21.50	-4.09	11.22
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-24.40	-5.06	16.08
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-55.91	-8.46	11.75
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-30.89	-5.05	9.48
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-49.00	-7.10	7.80
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-43.00	-7.11	13.88
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-999.99	-999.99	-999.99
9.31	123.20	350.00	9864203	-33.25	-5.63	11.80	-8.50	-2.67	12.86
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-51.18	-9.60	22.32
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-51.41	-8.71	16.59
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-46.34	-7.75	17.20
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-39.80	-6.46	10.81
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-41.86	-6.34	8.84
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-60.78	-8.40	6.20
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-50.17	-6.69	7.23
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-50.86	-7.32	5.37
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-40.28	-6.51	10.15
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-41.79	-7.42	15.76
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-36.89	-6.64	16.44
35.68	139.77	4.00	4766200	-46.35	-7.30	11.33	-43.39	-8.53	18.36
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-57.87	-7.96	5.80
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-59.77	-8.20	5.87
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-50.82	-7.15	6.39
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-62.85	-8.64	6.31
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-50.08	-7.07	6.49
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-42.69	-6.25	7.32
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-39.15	-5.73	6.70
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-37.90	-5.72	7.90
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-47.33	-6.83	7.31
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-54.02	-7.67	7.35
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-61.79	-8.67	7.60
49.75	6.07	273.00	1060900	-52.36	-7.41	6.88	-64.48	-8.98	7.37
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-25.27	-4.27	10.08
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-15.71	-3.97	7.87
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-24.74	-4.08	9.28
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-30.59	-4.87	8.47
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-37.58	-5.65	7.00
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-35.89	-5.61	10.58
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-40.88	-6.37	9.49
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-40.14	-6.23	11.38
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-38.87	-6.52	12.79
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-31.57	-5.62	12.58
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-32.21	-5.20	10.57
7.47	151.85	2.00	9133400	-32.71	-5.36	10.27	-19.77	-3.97	12.02
45.37	-63.27	40.00	7139800	-63.67	-9.34	11.19	-82.24	-12.17	15.12
45.37	-63.27	40.00	7139800	-63.67	-9.34	11.19	-86.52	-12.07	13.02
45.37	-63.27	40.00	7139800	-63.67	-9.34	11.19	-78.56	-11.41	12.69
45.37	-63.27	40.00	7139800	-63.67	-9.34	11.19	-56.62	-8.21	9.09
45.37	-63.27	40.00	7139800	-63.67	-9.34	11.19	-51.42	-7.46	8.23
45.37	-63.27	40.00	7139800	-63.67	-9.34	11.19	-50.03	-7.34	8.69
