%TIMESTAMP,Latitude ,Longitude ,Q,Delta_18O,Delta_18O_std,Delta_D,Delta_D_std,Ta,RH,P,Pricipitation,Rn,U,WD
201501170600,-69,39.617,5259,-22.24,-9999,-177.6,-9999,0.7,0.85,97.18,-9999,-9999,3.7,18.92520257
201501170700,-69,39.617,5245,-21.86,-9999,-175.6,-9999,0.8,0.82,97.23,-9999,-9999,3.7,18.92520257
201501170800,-69,39.617,5334,-21.38,-9999,-172.2,-9999,0.7,0.83,97.21,-9999,-9999,3.7,18.92520257
201501170900,-69,39.617,5496,-20.6,-9999,-165.8,-9999,0.6,0.85,97.26,-9999,-9999,3.7,18.92520257
201501171000,-69,39.617,5542,-20.02,-9999,-162.3,-9999,0.6,0.86,97.39,-9999,-9999,3.7,18.92520257
201501171100,-69,39.617,5555,-19.73,-9999,-160.3,-9999,0.5,0.87,97.43,-9999,-9999,3.7,18.92520257
201501171200,-69,39.617,5558,-19.54,-9999,-157.8,-9999,0.3,0.88,97.53,-9999,-9999,3.7,18.92520257
201501171300,-69,39.617,5625,-19.28,-9999,-155,-9999,0.3,0.9,97.57,-9999,-9999,3.7,18.92520257
201501171400,-69,39.617,-9999,-9999,-9999,-9999,-9999,0.4,0.9,97.63,-9999,-9999,3.7,18.92520257
201501171500,-69,39.617,5701,-17.3,-9999,-137.1,-9999,0.3,0.92,97.82,-9999,-9999,3.7,18.92520257
201501171600,-69,39.617,5689,-17.68,-9999,-139.5,-9999,0.4,0.92,97.96,-9999,-9999,3.7,18.92520257
201501171700,-69,39.617,5690,-18.6,-9999,-144.3,-9999,0.3,0.92,98.1,-9999,-9999,3.7,18.92520257
201501171800,-69,39.617,5653,-18.76,-9999,-145.6,-9999,0.2,0.92,98.24,-9999,-9999,3.7,18.92520257
201501171900,-69,39.617,5631,-18.38,-9999,-144.2,-9999,0.2,0.92,98.35,-9999,-9999,3.7,18.92520257
201501172000,-69,39.617,5583,-18.02,-9999,-143.3,-9999,0.1,0.92,98.54,-9999,-9999,3.7,18.92520257
201501172100,-69,39.617,5588,-18.7,-9999,-147.6,-9999,-9999,0.93,98.65,-9999,-9999,3.7,18.92520257
201501172200,-69,39.617,5606,-19.02,-9999,-147.5,-9999,-9999,0.94,98.74,-9999,-9999,3.7,18.92520257
201501172300,-69,39.617,5597,-18.77,-9999,-145.6,-9999,0.1,0.93,98.87,-9999,-9999,3.7,18.92520257
201501180000,-69,39.617,5600,-17.68,-9999,-137.9,-9999,-0.1,0.94,98.95,-9999,-9999,3.7,18.92520257
201501180100,-69,39.617,5585,-17,-9999,-132.7,-9999,-0.3,0.95,99.03,-9999,-9999,3.7,18.92520257
201501180200,-69,39.617,5592,-16.74,-9999,-131.2,-9999,-0.2,0.94,99.13,-9999,-9999,3.7,18.92520257
201501180300,-69,39.617,5577,-16.8,-9999,-131.3,-9999,-0.1,0.94,99.23,-9999,-9999,3.7,18.92520257
201501180400,-69,39.617,5682,-16.42,-9999,-129.8,-9999,-0.3,0.93,99.27,-9999,-9999,3.7,18.92520257
201501180500,-69,39.617,5704,-16.31,-9999,-128.4,-9999,-0.2,0.92,99.36,-9999,-9999,3.7,18.92520257
201501180600,-69,39.617,5463,-16.66,-9999,-130.9,-9999,-0.2,0.91,99.45,-9999,-9999,3.7,18.92520257
201501180700,-69,39.617,5447,-17.28,-9999,-134.3,-9999,-0.1,0.9,99.6,-9999,-9999,3.7,18.92520257
201501180800,-69,39.617,5523,-17.08,-9999,-135.1,-9999,-0.2,0.92,99.58,-9999,-9999,3.7,18.92520257
201501180900,-69,39.617,5525,-16.82,-9999,-134.3,-9999,-0.1,0.92,99.62,-9999,-9999,3.7,18.92520257
201501181000,-69,39.617,5509,-16.88,-9999,-135.7,-9999,-9999,0.92,99.65,-9999,-9999,3.7,18.92520257
201501181100,-69,39.617,5497,-17.18,-9999,-137.4,-9999,-0.2,0.92,99.69,-9999,-9999,3.7,18.92520257
201501181200,-69,39.617,5469,-17.16,-9999,-137.4,-9999,-0.2,0.92,99.79,-9999,-9999,3.7,18.92520257
201501181300,-69,39.617,5492,-17.34,-9999,-137.1,-9999,-0.3,0.92,99.84,-9999,-9999,3.7,18.92520257
201501181400,-69,39.617,5473,-17.4,-9999,-136.9,-9999,-0.2,0.92,99.94,-9999,-9999,3.7,18.92520257
201501181500,-69,39.617,5386,-17.22,-9999,-136.1,-9999,-0.2,0.92,99.9,-9999,-9999,3.7,18.92520257
201501181600,-69,39.617,5354,-17.1,-9999,-134.9,-9999,-0.2,0.92,100.04,-9999,-9999,3.7,18.92520257
201501181700,-69,39.617,5320,-16.4,-9999,-129,-9999,-0.2,0.93,99.97,-9999,-9999,3.7,18.92520257
201501181800,-69,39.617,5178,-16.08,-9999,-127.3,-9999,-0.5,0.91,100.03,-9999,-9999,3.7,18.92520257
201501181900,-69,39.617,5086,-16.6,-9999,-130.9,-9999,-0.8,0.92,100.12,-9999,-9999,3.7,18.92520257
201501182000,-69,39.617,5017,-16.78,-9999,-132.2,-9999,-0.9,0.9,100.1,-9999,-9999,3.7,18.92520257
201501182100,-69,39.617,4969,-16.46,-9999,-130.2,-9999,-0.8,0.9,100.15,-9999,-9999,3.7,18.92520257
201501182200,-69,39.617,4927,-16.43,-9999,-130.7,-9999,-1,0.9,100.18,-9999,-9999,3.7,18.92520257
201501182300,-69,39.617,4897,-16.36,-9999,-128.5,-9999,-1,0.89,100.16,-9999,-9999,3.7,18.92520257
201501190000,-69,39.617,4809,-16.66,-9999,-128.6,-9999,-1.3,0.88,100.15,-9999,-9999,3.7,18.92520257
201501190100,-69,39.617,4918,-16.5,-9999,-129.6,-9999,-0.9,0.88,100.09,-9999,-9999,3.7,18.92520257
201501190200,-69,39.617,4975,-16.64,-9999,-130.1,-9999,-1.2,0.89,100.03,-9999,-9999,3.7,18.92520257
201501190300,-69,39.617,4972,-17.14,-9999,-132.9,-9999,-1.2,0.89,100,-9999,-9999,3.7,18.92520257
201501190400,-69,39.617,5039,-17.04,-9999,-131.3,-9999,-1.2,0.88,99.97,-9999,-9999,3.7,18.92520257
201501190500,-69,39.617,5174,-16.84,-9999,-130.3,-9999,-1,0.89,99.91,-9999,-9999,3.7,18.92520257
201501190600,-69,39.617,-9999,-9999,-9999,-9999,-9999,-0.3,0.86,99.8,-9999,-9999,3.7,18.92520257
201501190700,-69,39.617,5609,-16.24,-9999,-128.2,-9999,0.1,0.84,99.75,-9999,-9999,3.7,18.92520257
201501190800,-69,39.617,6181,-15.62,-9999,-126.1,-9999,0.6,0.82,99.71,-9999,-9999,3.7,18.92520257
201501190900,-69,39.617,5376,-17.96,-9999,-138.9,-9999,2.2,0.75,99.63,-9999,-9999,3.7,18.92520257
201501191000,-69,39.617,4897,-18.7,-9999,-143.3,-9999,2.1,0.75,99.57,-9999,-9999,3.7,18.92520257
201501191100,-69,39.617,4813,-18.92,-9999,-144.6,-9999,3.1,0.7,99.53,-9999,-9999,3.7,18.92520257
201501191200,-69,39.617,4677,-18.32,-9999,-140.7,-9999,2.4,0.7,99.44,-9999,-9999,3.7,18.92520257
201501191300,-69,39.617,4501,-18.38,-9999,-140,-9999,1.3,0.71,99.35,-9999,-9999,3.7,18.92520257
201501191400,-69,39.617,4476,-18.68,-9999,-141.7,-9999,0.5,0.73,99.27,-9999,-9999,3.7,18.92520257
201501191500,-69,39.617,4427,-18.82,-9999,-141.6,-9999,0.1,0.76,99.17,-9999,-9999,3.7,18.92520257
201501191600,-69,39.617,4124,-19.38,-9999,-145.9,-9999,-0.4,0.76,99.17,-9999,-9999,3.7,18.92520257
201501191700,-69,39.617,4118,-20,-9999,-151,-9999,-0.7,0.75,99.06,-9999,-9999,3.7,18.92520257
201501191800,-69,39.617,4365,-21.14,-9999,-155.8,-9999,-0.5,0.76,98.96,-9999,-9999,3.7,18.92520257
201501191900,-69,39.617,4136,-20.7,-9999,-155.6,-9999,-1.1,0.8,99,-9999,-9999,3.7,18.92520257
201501192000,-69,39.617,3726,-22.37,-9999,-168.2,-9999,-2.4,0.84,98.94,-9999,-9999,3.7,18.92520257
201501192100,-69,39.617,3781,-22.37,-9999,-169.3,-9999,-3.1,0.87,98.95,-9999,-9999,3.7,18.92520257
201501192200,-69,39.617,3876,-22.02,-9999,-165.3,-9999,-3.6,0.88,98.78,-9999,-9999,3.7,18.92520257
201501192300,-69,39.617,3780,-21.88,-9999,-163.7,-9999,-4,0.88,98.65,-9999,-9999,3.7,18.92520257
201501200000,-69,39.617,3792,-21.57,-9999,-161.7,-9999,-4.6,0.88,98.69,-9999,-9999,3.7,18.92520257
201501200100,-69,39.617,3922,-21.78,-9999,-161.3,-9999,-4.2,0.83,98.61,-9999,-9999,3.7,18.92520257
201501200200,-69,39.617,4016,-20.94,-9999,-153.6,-9999,-3.4,0.74,98.46,-9999,-9999,3.7,18.92520257
201501200300,-69,39.617,3552,-22.66,-9999,-166.1,-9999,-4.1,0.78,98.37,-9999,-9999,3.7,18.92520257
201501200400,-69,39.617,3378,-23.5,-9999,-173.9,-9999,-2.7,0.71,98.34,-9999,-9999,3.7,18.92520257
201501200500,-69,39.617,3639,-23.34,-9999,-171,-9999,-2.4,0.69,98.26,-9999,-9999,3.7,18.92520257
201501200600,-69,39.617,3920,-22.5,-9999,-165.7,-9999,-1.3,0.65,98.23,-9999,-9999,3.7,18.92520257
201501200700,-69,39.617,3563,-23.48,-9999,-173.8,-9999,-2,0.67,98.18,-9999,-9999,3.7,18.92520257
201501200800,-69,39.617,3724,-23.47,-9999,-173.1,-9999,-2.5,0.7,98.16,-9999,-9999,3.7,18.92520257
201501200900,-69,39.617,-9999,-9999,-9999,-9999,-9999,-2.6,0.68,98.18,-9999,-9999,3.7,18.92520257
201501201000,-69,39.617,3519,-24.82,-9999,-180.5,-9999,-2.6,0.71,98.14,-9999,-9999,3.7,18.92520257
201501201100,-69,39.617,3507,-24.9,-9999,-181,-9999,-2.6,0.71,98.11,-9999,-9999,3.7,18.92520257
201501201200,-69,39.617,3495,-25.02,-9999,-182.3,-9999,-3.2,0.74,98.16,-9999,-9999,3.7,18.92520257
201501201300,-69,39.617,3340,-25.74,-9999,-186,-9999,-4.1,0.75,98.06,-9999,-9999,3.7,18.92520257
201501201400,-69,39.617,3098,-26.38,-9999,-190.4,-9999,-4.7,0.74,98.09,-9999,-9999,3.7,18.92520257
201501201500,-69,39.617,3276,-24.9,-9999,-182.7,-9999,-4.6,0.75,98.08,-9999,-9999,3.7,18.92520257
201501201600,-69,39.617,3286,-24.72,-9999,-180.8,-9999,-4.8,0.77,98.08,-9999,-9999,3.7,18.92520257
201501201700,-69,39.617,3269,-24.78,-9999,-182,-9999,-5,0.78,98.11,-9999,-9999,3.7,18.92520257
201501201800,-69,39.617,3224,-25.02,-9999,-181.7,-9999,-4.8,0.78,98.16,-9999,-9999,3.7,18.92520257
201501201900,-69,39.617,3091,-24.44,-9999,-180.5,-9999,-5.3,0.8,98.26,-9999,-9999,3.7,18.92520257
201501202000,-69,39.617,2851,-24.58,-9999,-180.8,-9999,-4.5,0.73,98.2,-9999,-9999,3.7,18.92520257
201501202100,-69,39.617,3056,-24.48,-9999,-180.2,-9999,-4.7,0.72,98.24,-9999,-9999,3.7,18.92520257
201501202200,-69,39.617,-9999,-9999,-9999,-9999,-9999,-4.6,0.74,98.25,-9999,-9999,3.7,18.92520257
201501202300,-69,39.617,2983,-24.55,-9999,-182.1,-9999,-4.4,0.74,98.24,-9999,-9999,3.7,18.92520257
201501210000,-69,39.617,2698,-25.3,-9999,-188.1,-9999,-3.4,0.67,98.27,-9999,-9999,3.7,18.92520257
201501210100,-69,39.617,2548,-25.8,-9999,-190.3,-9999,-3.5,0.62,98.23,-9999,-9999,3.7,18.92520257
201501210200,-69,39.617,2717,-24.5,-9999,-183.3,-9999,-3,0.57,98.22,-9999,-9999,3.7,18.92520257
201501210300,-69,39.617,3015,-24.12,-9999,-179.4,-9999,-2.8,0.6,98.21,-9999,-9999,3.7,18.92520257
201501210400,-69,39.617,2995,-24.02,-9999,-178.3,-9999,-3.2,0.67,98.26,-9999,-9999,3.7,18.92520257
201501210500,-69,39.617,3253,-24.06,-9999,-175.5,-9999,-2.2,0.63,98.2,-9999,-9999,3.7,18.92520257
201501210600,-69,39.617,3183,-24.26,-9999,-177,-9999,-2.3,0.65,98.29,-9999,-9999,3.7,18.92520257
201501210700,-69,39.617,3122,-24.06,-9999,-177,-9999,-2.1,0.64,98.33,-9999,-9999,3.7,18.92520257
201501210800,-69,39.617,3167,-23.74,-9999,-175.2,-9999,-2.3,0.63,98.33,-9999,-9999,3.7,18.92520257
201501210900,-69,39.617,3516,-23.66,-9999,-173.8,-9999,-1.8,0.64,98.27,-9999,-9999,3.7,18.92520257
201501211000,-69,39.617,3738,-24.28,-9999,-179.6,-9999,-1.3,0.67,98.28,-9999,-9999,3.7,18.92520257
201501211100,-69,39.617,3838,-24.3,-9999,-178.6,-9999,-0.1,0.64,98.26,-9999,-9999,3.7,18.92520257
201501211200,-69,39.617,3669,-22.5,-9999,-165.1,-9999,-0.3,0.62,98.28,-9999,-9999,3.7,18.92520257
201501211300,-69,39.617,3714,-22.66,-9999,-165.9,-9999,-0.7,0.66,98.31,-9999,-9999,3.7,18.92520257
201501211400,-69,39.617,3868,-22.7,-9999,-168,-9999,-0.8,0.68,98.18,-9999,-9999,3.7,18.92520257
201501211500,-69,39.617,4084,-23.46,-9999,-173.9,-9999,-1.1,0.72,98.18,-9999,-9999,3.7,18.92520257
201501211600,-69,39.617,4231,-24.36,-9999,-179.7,-9999,-1.4,0.77,98.3,-9999,-9999,3.7,18.92520257
201501211700,-69,39.617,4125,-26.28,-9999,-195.2,-9999,-1.3,0.77,98.38,-9999,-9999,3.7,18.92520257
201501211800,-69,39.617,4046,-25.58,-9999,-191.5,-9999,-1,0.75,98.41,-9999,-9999,3.7,18.92520257
201501211900,-69,39.617,4028,-25.44,-9999,-190.5,-9999,-0.8,0.73,98.45,-9999,-9999,3.7,18.92520257
201501212000,-69,39.617,4013,-25.88,-9999,-193.9,-9999,-0.9,0.73,98.48,-9999,-9999,3.7,18.92520257
201501212100,-69,39.617,3964,-25.86,-9999,-194.3,-9999,-0.9,0.73,98.56,-9999,-9999,3.7,18.92520257
201501212200,-69,39.617,3961,-25.26,-9999,-190.7,-9999,-1,0.73,98.59,-9999,-9999,3.7,18.92520257
201501212300,-69,39.617,3876,-25.08,-9999,-189.8,-9999,-0.8,0.7,98.63,-9999,-9999,3.7,18.92520257
201501220000,-69,39.617,3972,-24.57,-9999,-186.1,-9999,-1.1,0.71,98.67,-9999,-9999,3.7,18.92520257
201501220100,-69,39.617,-9999,-9999,-9999,-9999,-9999,-0.7,0.71,98.71,-9999,-9999,3.7,18.92520257
201501220200,-69,39.617,4003,-24.68,-9999,-185.7,-9999,-0.8,0.7,98.76,-9999,-9999,3.7,18.92520257
201501220300,-69,39.617,4048,-24.8,-9999,-186.9,-9999,-0.8,0.7,98.76,-9999,-9999,3.7,18.92520257
201501220400,-69,39.617,4075,-25.8,-9999,-194.2,-9999,-0.5,0.72,98.76,-9999,-9999,3.7,18.92520257
201501220500,-69,39.617,4281,-26.52,-9999,-198.7,-9999,-0.9,0.74,98.88,-9999,-9999,3.7,18.92520257
201501220600,-69,39.617,4303,-27.35,-9999,-203.8,-9999,-0.8,0.76,98.79,-9999,-9999,3.7,18.92520257
201501220700,-69,39.617,4244,-27.74,-9999,-207.7,-9999,-0.8,0.76,98.86,-9999,-9999,3.7,18.92520257
201501220800,-69,39.617,4307,-28.18,-9999,-208.7,-9999,-0.5,0.73,98.82,-9999,-9999,3.7,18.92520257
201501220900,-69,39.617,4240,-28.76,-9999,-212.5,-9999,-0.6,0.75,98.8,-9999,-9999,3.7,18.92520257
201501221000,-69,39.617,4015,-26.9,-9999,-198.6,-9999,-0.9,0.75,98.81,-9999,-9999,3.7,18.92520257
201501221100,-69,39.617,4009,-27.24,-9999,-201.4,-9999,-0.7,0.72,98.75,-9999,-9999,3.7,18.92520257
201501221200,-69,39.617,4016,-28.02,-9999,-207.4,-9999,-0.9,0.73,98.74,-9999,-9999,3.7,18.92520257
201501221300,-69,39.617,4041,-29.7,-9999,-221.6,-9999,-0.6,0.71,98.68,-9999,-9999,3.7,18.92520257
201501221400,-69,39.617,-9999,-9999,-9999,-9999,-9999,-0.9,0.75,98.61,-9999,-9999,3.7,18.92520257
201501221500,-69,39.617,4284,-27.47,-9999,-204,-9999,-1.7,0.82,98.59,-9999,-9999,3.7,18.92520257
201501221600,-69,39.617,4423,-27.64,-9999,-200.8,-9999,-1.9,0.84,98.65,-9999,-9999,3.7,18.92520257
201501221700,-69,39.617,4422,-28.04,-9999,-204.1,-9999,-2,0.84,98.58,-9999,-9999,3.7,18.92520257
201501221800,-68.983,39.617,4255,-26.68,-9999,-194.4,-9999,-2.1,0.83,98.57,-9999,-9999,3.7,18.92520257
201501221900,-68.983,39.617,3752,-28.88,-9999,-210.9,-9999,-2.3,0.82,98.58,-9999,-9999,3.7,18.92520257
201501222000,-68.983,39.633,3609,-30.08,-9999,-220.3,-9999,-2.7,0.71,98.56,-9999,-9999,3.7,18.92520257
201501222100,-68.983,39.633,3248,-32.16,-9999,-236.2,-9999,-1.8,0.72,98.57,-9999,-9999,3.7,18.92520257
201501222200,-68.983,39.633,3034,-31.36,-9999,-232.4,-9999,-2.2,0.63,98.54,-9999,-9999,3.7,18.92520257
201501222300,-68.983,39.633,2943,-32.65,-9999,-244.4,-9999,-2.3,0.59,98.5,-9999,-9999,3.7,18.92520257
201501230000,-68.983,39.633,2867,-33.04,-9999,-246.9,-9999,-2,0.57,98.48,-9999,-9999,3.7,18.92520257
201501230100,-68.983,39.633,2884,-33.02,-9999,-245.7,-9999,-2.7,0.59,98.46,-9999,-9999,3.7,18.92520257
201501230200,-68.983,39.633,3015,-33.62,-9999,-249.1,-9999,-2.6,0.58,98.41,-9999,-9999,3.7,18.92520257
201501230300,-68.983,39.633,3287,-32.7,-9999,-240,-9999,-1.1,0.57,98.35,-9999,-9999,3.7,18.92520257
201501230400,-68.983,39.633,2412,-31.9,-9999,-234.5,-9999,-0.7,0.52,98.44,-9999,-9999,3.7,18.92520257
201501230500,-68.983,39.633,2392,-31.76,-9999,-232.8,-9999,-1.3,0.45,98.39,-9999,-9999,3.7,18.92520257
201501230600,-68.983,39.633,2655,-30.36,-9999,-221.8,-9999,-1.8,0.48,98.25,-9999,-9999,3.7,18.92520257
201501230700,-68.983,39.633,2730,-29.86,-9999,-218.3,-9999,-0.3,0.49,98.21,-9999,-9999,3.7,18.92520257
201501230800,-68.983,39.633,2762,-29.52,-9999,-216.1,-9999,0.8,0.48,98.17,-9999,-9999,3.7,18.92520257
201501230900,-68.983,39.633,2596,-30.5,-9999,-221.8,-9999,1,0.44,98.1,-9999,-9999,3.7,18.92520257
201501231000,-68.983,39.633,2640,-30.52,-9999,-220.5,-9999,-9999,0.47,98.06,-9999,-9999,3.7,18.92520257
201501231100,-68.983,39.633,2723,-30.1,-9999,-217.6,-9999,-0.1,0.45,98.12,-9999,-9999,3.7,18.92520257
201501231200,-68.983,39.633,2978,-28.92,-9999,-209.3,-9999,0.3,0.47,98,-9999,-9999,3.7,18.92520257
201501231300,-68.983,39.633,3254,-28.52,-9999,-208.6,-9999,-9999,0.52,97.91,-9999,-9999,3.7,18.92520257
201501231400,-68.983,39.633,3000,-28.76,-9999,-213.4,-9999,-0.8,0.57,97.86,-9999,-9999,3.7,18.92520257
201501231500,-68.983,39.633,3243,-28.68,-9999,-212,-9999,-1.1,0.56,97.76,-9999,-9999,3.7,18.92520257
201501231600,-68.983,39.633,3362,-28.2,-9999,-207.3,-9999,-0.4,0.62,97.71,-9999,-9999,3.7,18.92520257
201501231700,-68.983,39.633,-9999,-9999,-9999,-9999,-9999,-1.1,0.65,97.65,-9999,-9999,3.7,18.92520257
201501231800,-68.983,39.633,2339,-30.34,-9999,-225.5,-9999,-1.8,0.7,97.64,-9999,-9999,3.7,18.92520257
201501231900,-68.983,39.633,2162,-30.7,-9999,-229.6,-9999,-3.7,0.5,97.68,-9999,-9999,3.7,18.92520257
201501232000,-68.983,39.633,2126,-30.18,-9999,-228.1,-9999,-4.6,0.51,97.61,-9999,-9999,3.7,18.92520257
201501232100,-68.983,39.633,2078,-30.76,-9999,-231.1,-9999,-4.6,0.5,97.56,-9999,-9999,3.7,18.92520257
201501232200,-68.983,39.633,2083,-30.64,-9999,-230,-9999,-4.7,0.49,97.55,-9999,-9999,3.7,18.92520257
201501232300,-68.983,39.633,2067,-30.22,-9999,-226.7,-9999,-4.7,0.48,97.5,-9999,-9999,3.7,18.92520257
201501240000,-68.983,39.633,2008,-29.28,-9999,-224.7,-9999,-5.3,0.51,97.51,-9999,-9999,3.7,18.92520257
201501240100,-68.983,39.633,1960,-28.92,-9999,-222.5,-9999,-4.9,0.47,97.46,-9999,-9999,3.7,18.92520257
201501240200,-68.983,39.633,2004,-28.52,-9999,-219.4,-9999,-5.2,0.49,97.43,-9999,-9999,3.7,18.92520257
201501240300,-68.983,39.633,2095,-28.78,-9999,-216.7,-9999,-5.5,0.52,97.42,-9999,-9999,3.7,18.92520257
201501240400,-68.983,39.633,2161,-28.9,-9999,-215.8,-9999,-4.5,0.48,97.4,-9999,-9999,3.7,18.92520257
201501240500,-68.983,39.633,2243,-28.43,-9999,-214.9,-9999,-4,0.49,97.47,-9999,-9999,3.7,18.92520257
201501240600,-68.983,39.633,-9999,-9999,-9999,-9999,-9999,-3.1,0.48,97.5,-9999,-9999,3.7,18.92520257
201501240700,-68.983,39.633,2479,-28.2,-9999,-214.9,-9999,-1.4,0.44,97.55,-9999,-9999,3.7,18.92520257
201501240800,-68.983,39.633,2846,-27.6,-9999,-209.7,-9999,-0.1,0.46,97.55,-9999,-9999,3.7,18.92520257
201501240900,-68.983,39.633,2816,-28.2,-9999,-212.2,-9999,-9999,0.5,97.54,-9999,-9999,3.7,18.92520257
201501241000,-68.983,39.633,2758,-28.5,-9999,-212.2,-9999,1,0.47,97.66,-9999,-9999,3.7,18.92520257
201501241100,-68.983,39.633,3340,-26.24,-9999,-194,-9999,-0.1,0.52,97.55,-9999,-9999,3.7,18.92520257
201501241200,-68.983,39.633,3463,-25.94,-9999,-190.6,-9999,-0.6,0.61,97.54,-9999,-9999,3.7,18.92520257
201501241300,-68.983,39.633,3441,-25.52,-9999,-186.8,-9999,-0.7,0.63,97.54,-9999,-9999,3.7,18.92520257
201501241400,-68.983,39.633,3283,-25.6,-9999,-189.8,-9999,-1.2,0.61,97.56,-9999,-9999,3.7,18.92520257
201501241500,-68.983,39.633,3138,-25.68,-9999,-197.9,-9999,-0.7,0.6,97.57,-9999,-9999,3.7,18.92520257
201501241600,-68.983,39.633,3253,-25.8,-9999,-195.8,-9999,-0.1,0.57,97.55,-9999,-9999,3.7,18.92520257
201501241700,-68.983,39.633,3038,-27.88,-9999,-211.6,-9999,-0.2,0.57,97.59,-9999,-9999,3.7,18.92520257
201501241800,-68.983,39.633,2698,-29.62,-9999,-225.2,-9999,-0.6,0.51,97.56,-9999,-9999,3.7,18.92520257
201501241900,-68.983,39.633,2654,-30.5,-9999,-229.7,-9999,-1.6,0.5,97.63,-9999,-9999,3.7,18.92520257
201501242000,-68.983,39.633,2512,-30.5,-9999,-234.6,-9999,-1.6,0.51,97.7,-9999,-9999,3.7,18.92520257
201501242100,-68.983,39.633,2446,-30.68,-9999,-235.2,-9999,-2.1,0.51,97.78,-9999,-9999,3.7,18.92520257
201501242200,-68.983,39.633,2427,-30.7,-9999,-234.6,-9999,-2.3,0.49,97.84,-9999,-9999,3.7,18.92520257
201501242300,-68.983,39.633,2439,-30.42,-9999,-234.1,-9999,-2.4,0.5,97.9,-9999,-9999,3.7,18.92520257
201501250000,-68.983,39.633,2486,-30.14,-9999,-232.4,-9999,-2.2,0.49,97.97,-9999,-9999,3.7,18.92520257
201501250100,-68.983,39.633,2480,-30.5,-9999,-233.6,-9999,-2.2,0.52,98.06,-9999,-9999,3.7,18.92520257
201501250200,-68.983,39.633,2473,-30.75,-9999,-235.2,-9999,-2.3,0.53,98.1,-9999,-9999,3.7,18.92520257
201501250300,-68.983,39.633,2461,-30.5,-9999,-233.6,-9999,-1.5,0.48,98.1,-9999,-9999,3.7,18.92520257
201501250400,-68.983,39.633,2567,-29.74,-9999,-227.1,-9999,-2.2,0.5,98.11,-9999,-9999,3.7,18.92520257
201501250500,-68.983,39.633,2604,-30.02,-9999,-227.3,-9999,-1.5,0.48,98.16,-9999,-9999,3.7,18.92520257
201501250600,-68.983,39.633,2806,-28.86,-9999,-219.9,-9999,-0.5,0.47,98.23,-9999,-9999,3.7,18.92520257
201501250700,-68.983,39.633,3173,-28,-9999,-212.1,-9999,0.5,0.48,98.25,-9999,-9999,3.7,18.92520257
201501250800,-68.983,39.633,3620,-27.05,-9999,-203.7,-9999,1.5,0.54,98.31,-9999,-9999,3.7,18.92520257
201501250900,-68.983,39.633,-9999,-9999,-9999,-9999,-9999,1.7,0.53,98.24,-9999,-9999,3.7,18.92520257
201501251000,-68.983,39.633,3592,-27.82,-9999,-204.7,-9999,0.5,0.55,98.38,-9999,-9999,3.7,18.92520257
201501251100,-68.983,39.633,3340,-28.15,-9999,-211.8,-9999,0.8,0.57,98.35,-9999,-9999,3.7,18.92520257
201501251200,-68.983,39.633,3797,-27.14,-9999,-201.3,-9999,1.5,0.52,98.35,-9999,-9999,3.7,18.92520257
201501251300,-68.983,39.633,3674,-26.74,-9999,-200,-9999,1.3,0.61,98.35,-9999,-9999,3.7,18.92520257
201501251400,-68.983,39.633,3710,-26.8,-9999,-198.1,-9999,1,0.63,98.34,-9999,-9999,3.7,18.92520257
201501251500,-68.983,39.633,3833,-26.4,-9999,-196.6,-9999,2.2,0.56,98.33,-9999,-9999,3.7,18.92520257
201501251600,-68.983,39.633,3821,-26.44,-9999,-195.9,-9999,2.5,0.59,98.31,-9999,-9999,3.7,18.92520257
201501251700,-68.983,39.633,4004,-25.96,-9999,-193.4,-9999,1.6,0.61,98.32,-9999,-9999,3.7,18.92520257
201501251800,-68.983,39.633,3393,-27.06,-9999,-199.9,-9999,0.2,0.66,98.26,-9999,-9999,3.7,18.92520257
201501251900,-68.983,39.633,2964,-27.96,-9999,-208.1,-9999,-1,0.66,98.25,-9999,-9999,3.7,18.92520257
201501252000,-68.983,39.633,2496,-29.8,-9999,-221.7,-9999,-2.7,0.56,98.26,-9999,-9999,3.7,18.92520257
201501252100,-68.983,39.633,2304,-30.68,-9999,-226.8,-9999,-3.3,0.54,98.29,-9999,-9999,3.7,18.92520257
201501252200,-68.983,39.633,-9999,-9999,-9999,-9999,-9999,-4.7,0.57,98.32,-9999,-9999,3.7,18.92520257
201501252300,-68.983,39.633,2193,-30.25,-9999,-225.1,-9999,-4.7,0.55,98.32,-9999,-9999,3.7,18.92520257
201501260000,-68.983,39.633,2130,-30.4,-9999,-226.4,-9999,-6,0.59,98.44,-9999,-9999,3.7,18.92520257
201501260100,-68.983,39.633,2024,-30.76,-9999,-230.5,-9999,-4.5,0.51,98.47,-9999,-9999,3.7,18.92520257
201501260200,-68.983,39.633,2073,-29.98,-9999,-227.2,-9999,-4.8,0.54,98.47,-9999,-9999,3.7,18.92520257
201501260300,-68.983,39.633,2021,-30.48,-9999,-230.4,-9999,-5.5,0.56,98.49,-9999,-9999,3.7,18.92520257
201501260400,-68.983,39.633,2142,-30.24,-9999,-225.8,-9999,-4.5,0.54,98.53,-9999,-9999,3.7,18.92520257
201501260500,-68.983,39.633,2533,-28.22,-9999,-209.1,-9999,-6,0.67,98.55,-9999,-9999,3.7,18.92520257
201501260600,-68.983,39.633,2505,-28.4,-9999,-208.7,-9999,-4.1,0.64,98.61,-9999,-9999,3.7,18.92520257
