%WMO Code	Latitude	Longitude	Altitude	Date	Begin of Period	End of Period	O18	H2	Precipitation	Air Temperature	Vapour Pressure
8423902	-2.716666667	-78.33333333	665	1994-03-15	1994-03-01	1994-03-31	-7.41	-52.2	384	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-04-15	1994-04-01	1994-04-30	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-05-15	1994-05-01	1994-05-31	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-06-15	1994-06-01	1994-06-30	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-07-15	1994-07-01	1994-07-31	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-08-15	1994-08-01	1994-08-31	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-09-15	1994-09-01	1994-09-30	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-10-15	1994-10-01	1994-10-31	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-11-15	1994-11-01	1994-11-30	NaN	NaN	NaN	NaN	NaN
8423902	-2.716666667	-78.33333333	665	1994-12-15	1994-12-01	1994-12-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-01-15	2005-01-01	2005-01-31	-0.4	3.97	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-02-15	2005-02-01	2005-02-28	-0.86	4.05	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-03-15	2005-03-01	2005-03-31	-2.28	-8.88	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-04-15	2005-04-01	2005-04-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-05-15	2005-05-01	2005-05-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-06-15	2005-06-01	2005-06-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-07-15	2005-07-01	2005-07-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-08-15	2005-08-01	2005-08-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-09-15	2005-09-01	2005-09-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-10-15	2005-10-01	2005-10-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-11-15	2005-11-01	2005-11-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2005-12-15	2005-12-01	2005-12-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-01-15	2006-01-01	2006-01-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-02-15	2006-02-01	2006-02-28	-3.51	-18.74	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-03-15	2006-03-01	2006-03-31	-5.34	-33.75	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-04-15	2006-04-01	2006-04-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-05-15	2006-05-01	2006-05-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-06-15	2006-06-01	2006-06-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-07-15	2006-07-01	2006-07-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-08-15	2006-08-01	2006-08-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-09-15	2006-09-01	2006-09-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-10-15	2006-10-01	2006-10-31	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-11-15	2006-11-01	2006-11-30	NaN	NaN	NaN	NaN	NaN
8424803	-3.665277778	-80.09833333	70	2006-12-15	2006-12-01	2006-12-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-01-15	1992-01-01	1992-01-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-02-15	1992-02-01	1992-02-29	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-03-15	1992-03-01	1992-03-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-04-15	1992-04-01	1992-04-30	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-05-15	1992-05-01	1992-05-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-06-15	1992-06-01	1992-06-30	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-07-15	1992-07-01	1992-07-31	-6.07	-33.4	212	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-08-15	1992-08-01	1992-08-31	-6.31	-36.5	112	9.5	NaN
8408803	-0.377777778	-78.14166667	3150	1992-09-15	1992-09-01	1992-09-30	-6.41	-38.5	95	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-10-15	1992-10-01	1992-10-31	-5.89	-35.4	40	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-11-15	1992-11-01	1992-11-30	-12.04	-83.1	53	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1992-12-15	1992-12-01	1992-12-31	-5.56	-33.6	64	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1993-01-15	1993-01-01	1993-01-31	-4.94	-25.8	65	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1993-02-15	1993-02-01	1993-02-28	-8.06	-57	69	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1993-03-15	1993-03-01	1993-03-31	-13.13	-94.4	169	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1993-04-15	1993-04-01	1993-04-30	-15.63	-114.3	85	11.2	NaN
8408803	-0.377777778	-78.14166667	3150	1993-05-15	1993-05-01	1993-05-31	-14.73	-109.2	145	10.8	NaN
8408803	-0.377777778	-78.14166667	3150	1993-06-15	1993-06-01	1993-06-30	-7.97	-41.7	204	10.1	NaN
8408803	-0.377777778	-78.14166667	3150	1993-07-15	1993-07-01	1993-07-31	-8.69	-60	199	9.8	NaN
8408803	-0.377777778	-78.14166667	3150	1993-08-15	1993-08-01	1993-08-31	-7.56	-47.1	100	9.5	NaN
8408803	-0.377777778	-78.14166667	3150	1993-09-15	1993-09-01	1993-09-30	-8.25	-50.8	139	10	NaN
8408803	-0.377777778	-78.14166667	3150	1993-10-15	1993-10-01	1993-10-31	-9.11	-61.1	64	10.8	NaN
8408803	-0.377777778	-78.14166667	3150	1993-11-15	1993-11-01	1993-11-30	-11.41	-84.5	65	11.1	NaN
8408803	-0.377777778	-78.14166667	3150	1993-12-15	1993-12-01	1993-12-31	-8.38	-59.3	52	11.1	NaN
8408803	-0.377777778	-78.14166667	3150	1994-01-15	1994-01-01	1994-01-31	-7.32	-51.6	56	10.6	NaN
8408803	-0.377777778	-78.14166667	3150	1994-02-15	1994-02-01	1994-02-28	-6.13	-39.6	43	10.2	NaN
8408803	-0.377777778	-78.14166667	3150	1994-03-15	1994-03-01	1994-03-31	-15.44	-116.5	89	10.5	NaN
8408803	-0.377777778	-78.14166667	3150	1994-04-15	1994-04-01	1994-04-30	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-05-15	1994-05-01	1994-05-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-06-15	1994-06-01	1994-06-30	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-07-15	1994-07-01	1994-07-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-08-15	1994-08-01	1994-08-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-09-15	1994-09-01	1994-09-30	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-10-15	1994-10-01	1994-10-31	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-11-15	1994-11-01	1994-11-30	NaN	NaN	NaN	NaN	NaN
8408803	-0.377777778	-78.14166667	3150	1994-12-15	1994-12-01	1994-12-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-01-15	2005-01-01	2005-01-31	0.48	4.19	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-02-15	2005-02-01	2005-02-28	-1.46	-0.21	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-03-15	2005-03-01	2005-03-31	-4.01	-21.58	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-04-15	2005-04-01	2005-04-30	-5.21	-32.58	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-05-15	2005-05-01	2005-05-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-06-15	2005-06-01	2005-06-30	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-07-15	2005-07-01	2005-07-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-08-15	2005-08-01	2005-08-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-09-15	2005-09-01	2005-09-30	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-10-15	2005-10-01	2005-10-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-11-15	2005-11-01	2005-11-30	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2005-12-15	2005-12-01	2005-12-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-01-15	2006-01-01	2006-01-31	-1.9	-5.04	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-02-15	2006-02-01	2006-02-28	-4.16	-22.4	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-03-15	2006-03-01	2006-03-31	-5.44	-34.61	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-04-15	2006-04-01	2006-04-30	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-05-15	2006-05-01	2006-05-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-06-15	2006-06-01	2006-06-30	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-07-15	2006-07-01	2006-07-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-08-15	2006-08-01	2006-08-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-09-15	2006-09-01	2006-09-30	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-10-15	2006-10-01	2006-10-31	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-11-15	2006-11-01	2006-11-30	NaN	NaN	NaN	NaN	NaN
8424804	-3.882777778	-80.08166667	280	2006-12-15	2006-12-01	2006-12-31	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-01-01	1993-01-01	1993-01-31	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-02-01	1993-02-01	1993-02-28	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-03-01	1993-03-01	1993-03-31	-9.32	-65.78	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-04-01	1993-04-01	1993-04-30	-11.12	-82.46	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-05-01	1993-05-01	1993-05-31	-9.85	-72.12	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-06-01	1993-06-01	1993-06-30	-2.81	-13.85	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-07-01	1993-07-01	1993-07-31	-3.24	-16.83	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-08-01	1993-08-01	1993-08-31	4.15	35.88	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-09-01	1993-09-01	1993-09-30	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-10-01	1993-10-01	1993-10-31	-1.72	-2.72	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-11-01	1993-11-01	1993-11-30	-2.05	-4.67	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1993-12-01	1993-12-01	1993-12-31	-2.83	-13.1	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-01-01	1994-01-01	1994-01-31	-4.6	-26.26	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-02-01	1994-02-01	1994-02-28	-4.19	-22.03	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-03-01	1994-03-01	1994-03-31	-3.98	-20.04	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-04-01	1994-04-01	1994-04-30	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-05-01	1994-05-01	1994-05-31	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-06-01	1994-06-01	1994-06-30	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-07-01	1994-07-01	1994-07-31	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-08-01	1994-08-01	1994-08-31	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-09-01	1994-09-01	1994-09-30	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-10-01	1994-10-01	1994-10-31	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-11-01	1994-11-01	1994-11-30	NaN	NaN	NaN	NaN	NaN
8414701	-0.25	-79.16666667	600	1994-12-01	1994-12-01	1994-12-31	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-01-15	2006-01-01	2006-01-31	-0.63	0.73	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-02-15	2006-02-01	2006-02-28	-3.77	-19.11	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-03-15	2006-03-01	2006-03-31	-6	-37.88	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-04-15	2006-04-01	2006-04-30	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-05-15	2006-05-01	2006-05-31	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-06-15	2006-06-01	2006-06-30	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-07-15	2006-07-01	2006-07-31	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-08-15	2006-08-01	2006-08-31	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-09-15	2006-09-01	2006-09-30	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-10-15	2006-10-01	2006-10-31	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-11-15	2006-11-01	2006-11-30	NaN	NaN	NaN	NaN	NaN
8424805	-3.63	-80.00138889	120	2006-12-15	2006-12-01	2006-12-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-01-15	2005-01-01	2005-01-31	-0.62	2.27	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-02-15	2005-02-01	2005-02-28	-1.82	-2.39	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-03-15	2005-03-01	2005-03-31	-4.2	-22.52	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-04-15	2005-04-01	2005-04-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-05-15	2005-05-01	2005-05-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-06-15	2005-06-01	2005-06-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-07-15	2005-07-01	2005-07-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-08-15	2005-08-01	2005-08-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-09-15	2005-09-01	2005-09-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-10-15	2005-10-01	2005-10-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-11-15	2005-11-01	2005-11-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2005-12-15	2005-12-01	2005-12-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-01-15	2006-01-01	2006-01-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-02-15	2006-02-01	2006-02-28	-3.71	-18.34	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-03-15	2006-03-01	2006-03-31	-6.04	-38.86	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-04-15	2006-04-01	2006-04-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-05-15	2006-05-01	2006-05-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-06-15	2006-06-01	2006-06-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-07-15	2006-07-01	2006-07-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-08-15	2006-08-01	2006-08-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-09-15	2006-09-01	2006-09-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-10-15	2006-10-01	2006-10-31	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-11-15	2006-11-01	2006-11-30	NaN	NaN	NaN	NaN	NaN
8424806	-3.779166667	-80.05833333	410	2006-12-15	2006-12-01	2006-12-31	NaN	NaN	NaN	NaN	NaN
8145708	-20.01666667	-68.85	2700	1985-12-15	1985-12-01	1985-12-31	-4.4	-18	3.5	NaN	NaN
8145708	-20.01666667	-68.85	2700	1986-01-15	1986-01-01	1986-01-31	-5.4	-34	6.5	NaN	NaN
8145708	-20.01666667	-68.85	2700	1986-02-15	1986-02-01	1986-02-28	-8.6	-58	7	NaN	NaN
8145708	-20.01666667	-68.85	2700	1986-03-15	1986-03-01	1986-03-31	-7.5	-43	2.5	NaN	NaN
8145707	-19.86666667	-69.18333333	2880	1985-12-15	1985-12-01	1985-12-31	-2.5	-6	10.1	NaN	NaN
8145707	-19.86666667	-69.18333333	2880	1986-01-15	1986-01-01	1986-01-31	-5.3	-25	11	NaN	NaN
8145707	-19.86666667	-69.18333333	2880	1986-02-15	1986-02-01	1986-02-28	-4.6	-24	15	NaN	NaN
8145707	-19.86666667	-69.18333333	2880	1986-03-15	1986-03-01	1986-03-31	-6.2	-37	5	NaN	NaN
8145702	-19.4	-68.95	4200	1985-12-15	1985-12-01	1985-12-31	-13.4	-94	39.6	NaN	NaN
8145702	-19.4	-68.95	4200	1986-01-15	1986-01-01	1986-01-31	-10.9	-73	28.1	NaN	NaN
8145702	-19.4	-68.95	4200	1986-03-15	1986-03-01	1986-03-01	-19.2	-148	27.8	NaN	NaN
8145702	-19.4	-68.95	4200	1986-04-15	1986-04-01	1986-04-30	-15.4	-113	4.5	NaN	NaN
8557700	-33.45	-70.7	520	2011-01-15	2011-01-01	2011-01-31	NaN	NaN	NaN	21.8	11.5
8557700	-33.45	-70.7	520	2011-02-15	2011-02-01	2011-02-28	-4.83	-33.6	3.1	20.2	12.6
8557700	-33.45	-70.7	520	2011-03-15	2011-03-01	2011-03-31	NaN	NaN	NaN	18.7	11.2
8557700	-33.45	-70.7	520	2011-04-15	2011-04-01	2011-04-30	-4.82	-30.7	13	14.4	9.7
8557700	-33.45	-70.7	520	2011-05-15	2011-05-01	2011-05-31	NaN	NaN	NaN	11.8	8.5
8557700	-33.45	-70.7	520	2011-06-15	2011-06-01	2011-06-30	-8.84	-59.2	56	7.7	7.6
8557700	-33.45	-70.7	520	2011-07-15	2011-07-01	2011-07-31	-7.72	-48.9	43.2	7	7.6
8557700	-33.45	-70.7	520	2011-08-15	2011-08-01	2011-08-31	-7.54	-49.5	27.7	8.8	8.3
8557700	-33.45	-70.7	520	2011-09-15	2011-09-01	2011-09-30	-7.09	-47.5	1.9	13.9	9.4
8557700	-33.45	-70.7	520	2011-10-15	2011-10-01	2011-10-31	NaN	NaN	2.8	15.6	9.3
8557700	-33.45	-70.7	520	2011-11-15	2011-11-01	2011-11-30	NaN	NaN	NaN	17.9	9.8
8557700	-33.45	-70.7	520	2011-12-15	2011-12-01	2011-12-31	NaN	NaN	NaN	21.2	11.9
8557700	-33.45	-70.7	520	2012-01-15	2012-01-01	2012-01-31	NaN	NaN	0.1	21.1	NaN
8557700	-33.45	-70.7	520	2012-02-15	2012-02-01	2012-02-29	NaN	NaN	NaN	20.4	NaN
8557700	-33.45	-70.7	520	2012-03-15	2012-03-01	2012-03-31	NaN	NaN	NaN	20.1	NaN
8557700	-33.45	-70.7	520	2012-04-15	2012-04-01	2012-04-30	-5.6	-40.3	9.6	15	NaN
8557700	-33.45	-70.7	520	2012-05-15	2012-05-01	2012-05-31	-5.92	-44.2	33.9	12.4	NaN
8557700	-33.45	-70.7	520	2012-06-15	2012-06-01	2012-06-30	-5.59	-41.2	69.8	10	NaN
8557700	-33.45	-70.7	520	2012-07-15	2012-07-01	2012-07-31	-5.16	-39.9	2	7.9	NaN
8557700	-33.45	-70.7	520	2012-08-15	2012-08-01	2012-08-31	-11.14	-81.5	35.8	9.4	NaN
8557700	-33.45	-70.7	520	2012-09-15	2012-09-01	2012-09-30	-10.78	-80.5	1.9	12.6	NaN
8557700	-33.45	-70.7	520	2012-10-15	2012-10-01	2012-10-31	-11.71	-88.9	41.3	13.9	NaN
8557700	-33.45	-70.7	520	2012-11-15	2012-11-01	2012-11-30	NaN	NaN	NaN	18.1	NaN
8557700	-33.45	-70.7	520	2012-12-15	2012-12-01	2012-12-31	NaN	NaN	21.5	19.6	NaN
8557700	-33.45	-70.7	520	2013-01-15	2013-01-01	2013-01-31	NaN	NaN	NaN	21.3	NaN
8557700	-33.45	-70.7	520	2013-02-15	2013-02-01	2013-02-28	NaN	NaN	NaN	21.4	NaN
8557700	-33.45	-70.7	520	2013-03-15	2013-03-01	2013-03-31	NaN	NaN	NaN	18.1	NaN
8557700	-33.45	-70.7	520	2013-04-15	2013-04-01	2013-04-30	NaN	NaN	NaN	14.4	NaN
8557700	-33.45	-70.7	520	2013-05-15	2013-05-01	2013-05-31	-6.56	-35.1	96	11	NaN
8557700	-33.45	-70.7	520	2013-06-15	2013-06-01	2013-06-30	-5.14	-31	34.6	9.3	NaN
8557700	-33.45	-70.7	520	2013-07-15	2013-07-01	2013-07-31	-2.83	-12	3.7	8.3	NaN
8557700	-33.45	-70.7	520	2013-08-15	2013-08-01	2013-08-31	-5.14	-37.2	24.4	9.7	NaN
8557700	-33.45	-70.7	520	2013-09-15	2013-09-01	2013-09-30	-5.34	-31.5	6.4	11.9	NaN
8557700	-33.45	-70.7	520	2013-10-15	2013-10-01	2013-10-31	NaN	NaN	NaN	14.9	NaN
8557700	-33.45	-70.7	520	2013-11-15	2013-11-01	2013-11-30	NaN	NaN	NaN	17.4	NaN
8557700	-33.45	-70.7	520	2013-12-15	2013-12-01	2013-12-31	NaN	NaN	NaN	20.5	NaN
8557700	-33.45	-70.7	520	2014-01-15	2014-01-01	2014-01-31	NaN	NaN	NaN	21.9	NaN
8557700	-33.45	-70.7	520	2014-02-15	2014-02-01	2014-02-28	NaN	NaN	NaN	19.9	NaN
8557700	-33.45	-70.7	520	2014-03-15	2014-03-01	2014-03-31	NaN	NaN	NaN	17.9	NaN
8557700	-33.45	-70.7	520	2014-04-15	2014-04-01	2014-04-30	NaN	NaN	NaN	13.7	NaN
8557700	-33.45	-70.7	520	2014-05-15	2014-05-01	2014-05-31	-6.78	-38.8	8.9	12	NaN
8557700	-33.45	-70.7	520	2014-06-15	2014-06-01	2014-06-30	-8.32	-55.4	75.2	7.7	NaN
8557700	-33.45	-70.7	520	2014-07-15	2014-07-01	2014-07-31	NaN	NaN	34.6	9.1	NaN
8557700	-33.45	-70.7	520	2014-08-15	2014-08-01	2014-08-31	-6.3	-39.6	46.5	10.5	NaN
8557700	-33.45	-70.7	520	2014-09-15	2014-09-01	2014-09-30	-5.64	-35.9	31.1	12	NaN
8557700	-33.45	-70.7	520	2014-10-15	2014-10-01	2014-10-31	NaN	NaN	0.1	16.6	NaN
8557700	-33.45	-70.7	520	2014-11-15	2014-11-01	2014-11-30	-9.48	-69.9	5.8	17.6	NaN
8557700	-33.45	-70.7	520	2014-12-15	2014-12-01	2014-12-31	NaN	NaN	1.2	19.5	NaN
8557700	-33.45	-70.7	520	2015-01-15	2015-01-01	2015-01-31	NaN	NaN	NaN	21.8	NaN
8557700	-33.45	-70.7	520	2015-02-15	2015-02-01	2015-02-28	NaN	NaN	2.5	20.8	NaN
8557700	-33.45	-70.7	520	2015-03-15	2015-03-01	2015-03-31	NaN	NaN	7.4	20.1	NaN
8557700	-33.45	-70.7	520	2015-04-15	2015-04-01	2015-04-30	NaN	NaN	NaN	16.2	NaN
8557700	-33.45	-70.7	520	2015-05-15	2015-05-01	2015-05-31	-4.76	-29.3	2	12	NaN
8557700	-33.45	-70.7	520	2015-06-15	2015-06-01	2015-06-30	NaN	NaN	NaN	9.3	NaN
8557700	-33.45	-70.7	520	2015-07-15	2015-07-01	2015-07-31	-9.14	-64	38.3	9.1	NaN
8557700	-33.45	-70.7	520	2015-08-15	2015-08-01	2015-08-31	-9.23	-67.1	111.4	11.5	NaN
8557700	-33.45	-70.7	520	2015-09-15	2015-09-01	2015-09-30	-8.85	-62.3	23.7	13	NaN
8557700	-33.45	-70.7	520	2015-10-15	2015-10-01	2015-10-31	-8.87	-62.4	27.7	13.8	NaN
8557700	-33.45	-70.7	520	2015-11-15	2015-11-01	2015-11-30	-2.95	-11.4	4.5	16.9	NaN
8557700	-33.45	-70.7	520	2015-12-15	2015-12-01	2015-12-31	NaN	NaN	NaN	20.4	NaN
8557700	-33.45	-70.7	520	2016-01-15	2016-01-01	2016-01-31	-1.67	1.7	10.2	21.2	NaN
8557700	-33.45	-70.7	520	2016-02-15	2016-02-01	2016-02-29	NaN	NaN	NaN	21.1	NaN
8557700	-33.45	-70.7	520	2016-03-15	2016-03-01	2016-03-31	NaN	NaN	NaN	18.6	NaN
8557700	-33.45	-70.7	520	2016-04-15	2016-04-01	2016-04-30	-10.43	-76.4	109.2	14.1	NaN
8557700	-33.45	-70.7	520	2016-05-15	2016-05-01	2016-05-31	-9.94	-72.9	20.5	12.8	NaN
8557700	-33.45	-70.7	520	2016-06-15	2016-06-01	2016-06-30	NaN	NaN	38.4	8.8	NaN
